date,product_id,sales,category,region,price,discount,rating,views,clicks,ProductID,profit
2037-01-04,P010,68.0,D,South,57.95,4.63,3.0,389.0,93.0,,
2037-01-05,P006,67.0,B,West,17.46,4.77,4.0,3544.0,362.0,,
2037-01-06,P016,65.0,E,West,21.2,5.76,2.0,1036.0,233.0,,
2037-01-07,P017,74.0,D,North,49.67,31.44,1.0,3200.0,17.0,,
2037-01-08,P011,56.0,E,North,41.17,2.23,1.0,3332.0,282.0,,
2037-01-09,P020,83.0,C,West,49.37,2.45,3.0,3683.0,85.0,,
2037-01-10,P007,64.0,A,South,67.2,19.5,1.0,759.0,162.0,,
2037-01-11,P004,78.0,A,South,23.9,3.49,1.0,321.0,420.0,,
2037-01-12,P010,58.0,C,East,69.62,15.77,1.0,795.0,183.0,,
2037-01-13,P014,77.0,B,South,83.63,7.76,5.0,168.0,299.0,,
2037-01-14,P017,77.0,C,South,10.26,0.89,1.0,4536.0,280.0,,
2037-01-15,P014,75.0,C,East,43.16,8.27,1.0,2954.0,53.0,,
2037-01-16,P020,61.0,B,South,34.77,1.66,5.0,4973.0,237.0,,
2037-01-17,P013,73.0,B,East,48.88,23.51,5.0,2332.0,479.0,,
2037-01-18,P002,59.0,D,North,65.38,13.49,3.0,902.0,168.0,,
2037-01-19,P009,68.0,E,East,26.88,12.75,5.0,1850.0,396.0,,
2037-01-20,P003,81.0,A,West,22.07,7.46,2.0,4685.0,402.0,,
2037-01-21,P004,79.0,B,South,75.6,42.29,4.0,824.0,284.0,,
2037-01-22,P012,71.0,B,South,71.72,29.85,5.0,4544.0,361.0,,
2037-01-23,P015,61.0,D,East,51.48,34.57,1.0,1988.0,207.0,,
2037-01-24,P020,77.0,D,West,55.12,17.74,2.0,2939.0,341.0,,
2037-01-25,P008,71.0,E,South,34.29,19.82,3.0,2518.0,485.0,,
2037-01-26,P018,48.0,B,North,39.63,16.18,5.0,320.0,239.0,,
2037-01-27,P005,79.0,B,East,38.81,10.7,5.0,462.0,412.0,,
2037-01-28,P002,71.0,D,West,75.37,2.99,2.0,849.0,173.0,,
2037-01-29,P009,83.0,C,East,60.01,22.35,4.0,1657.0,72.0,,
2037-01-30,P014,60.0,E,South,75.65,24.19,5.0,2028.0,96.0,,
2037-01-31,P001,39.0,B,South,63.16,34.04,2.0,1272.0,63.0,,
2037-02-01,P020,74.0,A,South,59.11,19.53,3.0,736.0,431.0,,
2037-02-02,P004,74.0,A,East,38.85,8.75,5.0,453.0,371.0,,
2037-02-03,P017,54.0,D,West,45.59,21.41,1.0,4809.0,37.0,,
2037-02-04,P010,61.0,A,East,89.87,42.91,2.0,4074.0,154.0,,
2037-02-05,P002,98.0,D,South,61.83,14.52,5.0,2333.0,127.0,,
2037-02-06,P006,68.0,C,East,57.2,29.36,3.0,4655.0,498.0,,
2037-02-07,P019,78.0,D,North,14.78,9.88,4.0,3221.0,415.0,,
2037-02-08,P009,64.0,B,West,70.38,7.74,1.0,4656.0,348.0,,
2037-02-09,P019,50.0,A,South,71.74,28.69,5.0,4213.0,304.0,,
2037-02-10,P019,69.0,B,East,72.16,16.34,1.0,4728.0,385.0,,
2037-02-11,P009,68.0,A,North,18.21,4.56,5.0,2369.0,404.0,,
2037-02-12,P003,67.0,A,South,37.04,4.34,2.0,1533.0,19.0,,
2037-02-13,P006,70.0,D,East,43.41,5.31,4.0,2856.0,289.0,,
2037-02-14,P006,74.0,E,South,84.38,14.58,4.0,3518.0,351.0,,
2037-02-15,P017,69.0,A,West,98.26,32.66,5.0,712.0,350.0,,
2037-02-16,P013,58.0,A,South,47.33,3.21,4.0,4805.0,271.0,,
2037-02-17,P013,76.0,E,South,59.89,11.84,3.0,4796.0,33.0,,
2037-02-18,P007,51.0,B,West,10.66,4.85,2.0,2799.0,194.0,,
2037-02-19,P009,50.0,A,East,10.79,4.57,2.0,4995.0,437.0,,
2037-02-20,P018,78.0,D,North,16.71,0.97,4.0,2692.0,424.0,,
2037-02-21,P001,76.0,E,North,74.75,6.12,3.0,668.0,467.0,,
2037-02-22,P020,70.0,E,West,26.03,10.13,4.0,3854.0,92.0,,
2037-02-23,P013,57.0,A,South,78.21,31.99,3.0,3097.0,405.0,,
2037-02-24,P008,64.0,B,East,48.87,14.34,4.0,4431.0,162.0,,
2037-02-25,P009,68.0,B,East,86.5,8.92,1.0,3452.0,310.0,,
2037-02-26,P001,55.0,C,West,88.33,17.34,3.0,1024.0,470.0,,
2037-02-27,P009,64.0,C,East,89.18,8.3,5.0,2416.0,413.0,,
2037-02-28,P020,78.0,D,North,58.92,26.97,5.0,3647.0,443.0,,
2037-03-01,P011,85.0,A,East,80.97,15.06,1.0,4620.0,195.0,,
2037-03-02,P020,67.0,B,South,69.57,4.69,5.0,3890.0,95.0,,
2037-03-03,P004,79.0,C,East,26.8,8.15,4.0,3732.0,133.0,,
2037-03-04,P016,52.0,A,West,44.34,8.33,4.0,3600.0,290.0,,
2037-03-05,P014,78.0,A,West,96.61,27.36,4.0,2177.0,84.0,,
2037-03-06,P020,63.0,B,North,79.53,29.22,2.0,1296.0,35.0,,
2037-03-07,P018,74.0,A,North,33.67,13.81,2.0,4444.0,191.0,,
2037-03-08,P009,69.0,E,North,35.29,6.41,2.0,105.0,253.0,,
2037-03-09,P001,84.0,C,North,32.88,10.3,5.0,1848.0,258.0,,
2037-03-10,P003,62.0,D,East,39.59,15.32,5.0,4022.0,114.0,,
2037-03-11,P020,77.0,C,East,93.55,29.52,4.0,1768.0,169.0,,
2037-03-12,P001,68.0,A,West,49.02,33.8,1.0,4469.0,161.0,,
2037-03-13,P003,70.0,E,West,42.78,8.15,3.0,4081.0,469.0,,
2037-03-14,P014,69.0,C,North,31.53,12.42,1.0,4168.0,213.0,,
2037-03-15,P014,63.0,B,East,90.32,4.31,2.0,4837.0,341.0,,
2037-03-16,P013,71.0,E,South,96.16,39.53,3.0,4831.0,284.0,,
2037-03-17,P001,71.0,C,North,39.12,1.9,2.0,814.0,458.0,,
2037-03-18,P015,74.0,A,North,65.5,21.73,4.0,2448.0,179.0,,
2037-03-19,P020,72.0,B,East,96.26,8.29,5.0,4148.0,398.0,,
2037-03-20,P007,79.0,A,South,54.95,40.78,2.0,392.0,80.0,,
2037-03-21,P016,80.0,A,North,52.18,16.22,3.0,1816.0,392.0,,
2037-03-22,P020,61.0,B,South,57.49,11.2,3.0,3289.0,175.0,,
2037-03-23,P001,80.0,E,West,12.99,1.22,3.0,715.0,291.0,,
2037-03-24,P015,59.0,C,West,37.01,7.36,2.0,3145.0,190.0,,
2037-03-25,P020,77.0,E,North,72.91,25.3,2.0,630.0,118.0,,
2037-03-26,P015,77.0,B,East,97.01,46.51,4.0,652.0,358.0,,
2037-03-27,P019,52.0,C,North,61.19,10.86,3.0,3496.0,309.0,,
2037-03-28,P006,72.0,B,East,27.14,13.87,2.0,2576.0,174.0,,
2037-03-29,P006,67.0,D,South,48.41,9.53,1.0,1976.0,86.0,,
2037-03-30,P001,64.0,D,East,54.1,8.23,3.0,1253.0,359.0,,
2037-03-31,P016,85.0,E,East,23.7,4.99,5.0,4692.0,245.0,,
2037-04-01,P018,65.0,B,North,39.64,12.85,4.0,112.0,493.0,,
2037-04-02,P013,63.0,C,North,50.06,16.23,1.0,4790.0,199.0,,
2037-04-03,P012,72.0,E,West,33.57,14.08,5.0,4568.0,277.0,,
2037-04-04,P018,78.0,D,South,41.85,16.9,5.0,2773.0,344.0,,
2037-04-05,P010,70.0,D,West,34.86,7.4,5.0,2883.0,15.0,,
2037-04-06,P014,83.0,D,South,65.15,3.16,2.0,3476.0,233.0,,
2037-04-07,P020,77.0,E,West,62.07,35.74,1.0,2073.0,278.0,,
2037-04-08,P011,50.0,C,South,59.65,18.58,2.0,462.0,53.0,,
2037-04-09,P018,66.0,D,East,18.71,4.99,1.0,1519.0,318.0,,
2037-04-10,P012,66.0,E,East,26.52,6.62,4.0,1478.0,87.0,,
2037-04-11,P017,76.0,E,West,19.97,9.15,2.0,1822.0,181.0,,
2037-04-12,P003,45.0,A,West,15.7,4.06,4.0,2764.0,196.0,,
2037-04-13,P001,97.0,A,West,32.21,18.44,5.0,3746.0,337.0,,
2037-04-14,P001,77.0,C,North,27.51,8.19,1.0,3873.0,490.0,,
2037-04-15,P006,73.0,D,South,75.25,15.96,3.0,2160.0,31.0,,
2037-04-16,P019,83.0,A,West,72.63,17.14,5.0,3973.0,425.0,,
2037-04-17,P004,95.0,C,North,28.12,4.09,5.0,792.0,302.0,,
2037-04-18,P013,80.0,A,West,24.9,10.01,2.0,1574.0,260.0,,
2037-04-19,P012,81.0,D,North,23.04,6.91,4.0,4188.0,427.0,,
2037-04-20,P008,73.0,E,West,38.8,16.67,5.0,1493.0,150.0,,
2037-04-21,P020,70.0,D,East,36.48,8.49,4.0,2262.0,12.0,,
2037-04-22,P007,67.0,A,North,12.57,9.02,1.0,2725.0,336.0,,
2037-04-23,P007,63.0,D,East,61.11,18.41,4.0,2493.0,328.0,,
2037-04-24,P007,65.0,E,North,90.82,31.53,4.0,276.0,264.0,,
2037-04-25,P014,58.0,B,South,58.5,9.15,5.0,437.0,105.0,,
2037-04-26,P018,71.0,E,South,15.74,1.45,4.0,172.0,152.0,,
2037-04-27,P019,55.0,A,North,63.96,11.56,3.0,316.0,323.0,,
2037-04-28,P020,73.0,E,West,53.65,7.09,5.0,4199.0,156.0,,
2037-04-29,P019,71.0,C,North,91.62,16.2,5.0,4973.0,341.0,,
2037-04-30,P018,73.0,D,South,42.69,15.62,3.0,116.0,479.0,,
2037-05-01,P006,66.0,B,South,77.68,28.27,1.0,1410.0,170.0,,
2037-05-02,P016,102.0,B,East,13.46,2.34,3.0,1999.0,377.0,,
2037-05-03,P003,85.0,D,South,74.93,25.94,4.0,217.0,376.0,,
2037-05-04,P002,59.0,D,West,13.74,0.59,5.0,4077.0,107.0,,
2037-05-05,P015,74.0,C,East,41.02,4.42,1.0,1793.0,107.0,,
2037-05-06,P020,65.0,E,South,95.33,21.6,5.0,3074.0,67.0,,
2037-05-07,P011,61.0,B,North,73.29,8.2,3.0,1908.0,80.0,,
2037-05-08,P019,58.0,A,North,93.25,43.48,1.0,3338.0,484.0,,
2037-05-09,P018,76.0,D,South,54.63,18.2,5.0,429.0,231.0,,
2037-05-10,P011,65.0,D,West,64.56,10.32,1.0,4039.0,280.0,,
2037-05-11,P003,81.0,B,North,56.6,17.86,1.0,4380.0,120.0,,
2037-05-12,P004,81.0,D,East,53.1,25.58,5.0,851.0,330.0,,
2037-05-13,P006,85.0,B,West,62.04,20.6,5.0,169.0,284.0,,
2037-05-14,P012,63.0,A,East,13.5,2.99,4.0,4019.0,489.0,,
2037-05-15,P004,76.0,A,East,26.71,10.26,3.0,3825.0,374.0,,
2037-05-16,P012,78.0,B,South,29.32,6.54,3.0,4882.0,67.0,,
2037-05-17,P004,67.0,D,East,44.46,4.25,2.0,2933.0,255.0,,
2037-05-18,P002,64.0,C,North,49.11,14.67,2.0,3776.0,236.0,,
2037-05-19,P012,88.0,C,West,76.57,12.74,2.0,1422.0,249.0,,
2037-05-20,P013,74.0,E,East,24.9,5.24,3.0,1888.0,449.0,,
2037-05-21,P016,78.0,C,South,61.29,4.17,2.0,2865.0,118.0,,
2037-05-22,P004,63.0,D,East,34.51,4.28,4.0,3192.0,70.0,,
2037-05-23,P008,59.0,C,North,56.41,13.46,3.0,4696.0,227.0,,
2037-05-24,P005,66.0,E,West,66.4,5.57,1.0,280.0,66.0,,
2037-05-25,P014,70.0,A,North,62.42,22.05,4.0,2583.0,318.0,,
2037-05-26,P015,61.0,B,South,29.38,9.27,5.0,1101.0,285.0,,
2037-05-27,P011,72.0,C,East,73.85,38.92,2.0,4024.0,213.0,,
2037-05-28,P010,55.0,B,North,68.84,11.84,5.0,2058.0,253.0,,
2037-05-29,P010,60.0,B,South,93.88,8.65,5.0,4556.0,463.0,,
2037-05-30,P006,78.0,A,South,67.07,0.43,2.0,270.0,29.0,,
2037-05-31,P016,78.0,E,South,74.83,10.87,5.0,2180.0,371.0,,
2037-06-01,P004,68.0,D,South,82.99,20.42,3.0,3834.0,168.0,,
2037-06-02,P009,61.0,D,West,19.54,12.21,1.0,2190.0,310.0,,
2037-06-03,P010,61.0,D,South,72.67,27.51,1.0,1941.0,208.0,,
2037-06-04,P005,68.0,E,South,38.67,5.57,2.0,2687.0,282.0,,
2037-06-05,P010,78.0,E,North,84.08,41.24,4.0,2631.0,419.0,,
2037-06-06,P016,81.0,E,East,53.22,19.83,5.0,3937.0,112.0,,
2037-06-07,P011,67.0,C,South,62.26,13.32,4.0,3974.0,200.0,,
2037-06-08,P006,60.0,B,East,33.43,2.58,3.0,685.0,483.0,,
2037-06-09,P007,74.0,E,West,68.55,7.0,5.0,1138.0,322.0,,
2037-06-10,P012,63.0,E,South,13.21,7.84,1.0,1302.0,163.0,,
2037-06-11,P013,66.0,C,North,77.37,5.27,4.0,1290.0,497.0,,
2037-06-12,P017,85.0,B,North,24.7,9.02,5.0,1587.0,92.0,,
2037-06-13,P009,80.0,D,East,30.48,4.1,1.0,3285.0,147.0,,
2037-06-14,P008,73.0,A,West,10.08,2.51,2.0,359.0,126.0,,
2037-06-15,P016,59.0,E,West,38.19,6.31,3.0,859.0,17.0,,
2037-06-16,P003,74.0,E,South,44.94,33.17,2.0,2237.0,427.0,,
2037-06-17,P005,82.0,A,East,31.06,13.11,3.0,3584.0,214.0,,
2037-06-18,P013,68.0,E,South,30.72,6.8,5.0,2370.0,294.0,,
2037-06-19,P018,85.0,E,West,90.37,32.46,1.0,4974.0,346.0,,
2037-06-20,P016,85.0,E,South,39.38,19.38,3.0,3593.0,165.0,,
2037-06-21,P014,88.0,A,South,75.01,8.59,3.0,2806.0,370.0,,
2037-06-22,P011,75.0,C,South,31.36,18.71,5.0,1048.0,236.0,,
2037-06-23,P018,78.0,C,South,82.81,40.36,3.0,4405.0,405.0,,
2037-06-24,P008,86.0,A,South,71.0,21.41,4.0,2050.0,61.0,,
2037-06-25,P012,76.0,C,North,78.06,18.61,4.0,1963.0,312.0,,
2037-06-26,P019,67.0,D,North,49.56,31.61,1.0,406.0,423.0,,
2037-06-27,P020,67.0,D,South,89.16,32.22,5.0,2391.0,395.0,,
2037-06-28,P002,74.0,A,West,43.66,7.1,2.0,1169.0,50.0,,
2037-06-29,P009,59.0,B,East,64.08,10.76,5.0,2715.0,310.0,,
2037-06-30,P009,70.0,E,East,67.61,33.53,2.0,1484.0,152.0,,
2037-07-01,P014,83.0,B,West,95.7,9.36,2.0,1375.0,36.0,,
2037-07-02,P015,50.0,E,North,22.11,3.5,5.0,3185.0,473.0,,
2037-07-03,P011,87.0,C,East,22.2,3.14,3.0,3236.0,132.0,,
2037-07-04,P013,83.0,C,West,51.58,7.78,5.0,1232.0,342.0,,
2037-07-05,P005,67.0,D,South,92.61,35.28,4.0,4082.0,341.0,,
2037-07-06,P006,77.0,B,West,11.95,6.59,2.0,3002.0,231.0,,
2037-07-07,P005,72.0,A,South,34.86,7.01,3.0,4303.0,303.0,,
2037-07-08,P001,84.0,E,South,35.52,3.92,4.0,4444.0,293.0,,
2037-07-09,P018,82.0,C,South,37.45,15.18,4.0,4210.0,34.0,,
2037-07-10,P008,58.0,E,South,12.22,3.5,2.0,1287.0,466.0,,
2037-07-11,P017,78.0,A,West,84.3,9.56,4.0,3161.0,471.0,,
2037-07-12,P011,70.0,E,East,10.8,3.45,1.0,4026.0,356.0,,
2037-07-13,P011,73.0,D,East,52.99,11.03,4.0,3413.0,388.0,,
2037-07-14,P003,65.0,A,South,15.07,0.3,1.0,3603.0,489.0,,
2037-07-15,P008,89.0,A,South,81.88,14.09,3.0,4588.0,345.0,,
2037-07-16,P008,82.0,E,East,77.19,30.96,5.0,3892.0,111.0,,
2037-07-17,P003,64.0,E,West,74.94,22.0,1.0,3281.0,272.0,,
2037-07-18,P010,58.0,C,East,76.26,11.09,5.0,983.0,297.0,,
2037-07-19,P019,68.0,E,South,94.62,23.23,1.0,4498.0,248.0,,
2037-07-20,P014,76.0,A,East,47.51,16.4,5.0,2504.0,325.0,,
2037-07-21,P018,74.0,E,South,87.54,35.54,5.0,3632.0,396.0,,
2037-07-22,P003,84.0,C,West,26.58,3.38,4.0,3097.0,328.0,,
2037-07-23,P020,80.0,B,North,50.61,10.39,4.0,2003.0,161.0,,
2037-07-24,P014,82.0,D,South,10.8,4.61,3.0,112.0,446.0,,
2037-07-25,P011,75.0,A,East,35.57,14.88,4.0,462.0,186.0,,
2037-07-26,P010,58.0,C,North,51.23,29.94,1.0,3119.0,23.0,,
2037-07-27,P014,70.0,D,East,91.84,31.46,5.0,3787.0,492.0,,
2037-07-28,P001,82.0,E,East,38.53,7.13,1.0,124.0,413.0,,
2037-07-29,P016,71.0,E,East,70.52,33.96,2.0,4524.0,186.0,,
2037-07-30,P006,77.0,B,North,85.06,13.45,4.0,3921.0,278.0,,
2037-07-31,P018,69.0,E,South,39.39,9.83,5.0,4373.0,33.0,,
2037-08-01,P016,62.0,D,North,25.23,3.86,5.0,4715.0,444.0,,
2037-08-02,P019,71.0,C,North,63.21,4.99,2.0,659.0,213.0,,
2037-08-03,P016,75.0,B,North,35.59,15.26,3.0,766.0,27.0,,
2037-08-04,P005,65.0,D,West,68.72,24.43,3.0,1909.0,226.0,,
2037-08-05,P012,70.0,C,West,22.12,2.76,2.0,2261.0,63.0,,
2037-08-06,P006,63.0,D,North,23.64,7.46,5.0,4026.0,490.0,,
2037-08-07,P002,83.0,E,North,70.83,22.38,4.0,3167.0,86.0,,
2037-08-08,P016,69.0,D,South,97.62,12.85,4.0,2450.0,141.0,,
2037-08-09,P011,86.0,B,West,32.22,13.27,5.0,582.0,147.0,,
2037-08-10,P012,87.0,D,South,74.25,35.5,3.0,1915.0,481.0,,
2037-08-11,P011,71.0,A,East,57.88,17.76,3.0,1901.0,51.0,,
2037-08-12,P020,62.0,E,East,85.95,25.75,4.0,4404.0,470.0,,
2037-08-13,P019,51.0,D,East,45.0,6.48,3.0,1248.0,21.0,,
2037-08-14,P008,57.0,C,West,97.45,9.59,2.0,1346.0,440.0,,
2037-08-15,P018,58.0,E,East,17.42,4.75,3.0,4934.0,426.0,,
2037-08-16,P005,86.0,C,West,98.62,43.72,3.0,546.0,73.0,,
2037-08-17,P012,73.0,B,West,86.16,34.93,5.0,4048.0,226.0,,
2037-08-18,P010,76.0,A,South,87.98,47.96,5.0,581.0,479.0,,
2037-08-19,P015,50.0,D,East,85.82,11.61,5.0,4772.0,136.0,,
2037-08-20,P005,60.0,E,South,87.57,42.58,3.0,4371.0,168.0,,
2037-08-21,P017,81.0,D,East,83.36,32.6,1.0,2800.0,43.0,,
2037-08-22,P004,75.0,D,North,90.96,47.5,1.0,1661.0,377.0,,
2037-08-23,P012,70.0,E,South,51.47,9.41,5.0,3125.0,138.0,,
2037-08-24,P018,78.0,A,West,94.54,19.86,2.0,1806.0,294.0,,
2037-08-25,P008,88.0,A,South,44.65,2.95,1.0,3934.0,234.0,,
2037-08-26,P020,70.0,B,East,75.57,36.66,4.0,1520.0,230.0,,
2037-08-27,P017,73.0,E,West,73.93,31.18,2.0,3900.0,68.0,,
2037-08-28,P008,74.0,E,West,83.88,32.71,5.0,4308.0,459.0,,
2037-08-29,P013,96.0,C,West,76.45,12.25,5.0,2177.0,447.0,,
2037-08-30,P003,51.0,C,East,13.18,3.82,2.0,3400.0,367.0,,
2037-08-31,P003,79.0,C,North,76.52,40.93,3.0,2895.0,38.0,,
2037-09-01,P007,71.0,A,North,12.1,2.99,1.0,1034.0,214.0,,
2037-09-02,P018,78.0,B,South,57.99,11.16,3.0,626.0,383.0,,
2037-09-03,P007,65.0,B,West,85.51,18.02,3.0,2951.0,167.0,,
2037-09-04,P002,71.0,D,East,84.66,7.04,4.0,385.0,456.0,,
2037-09-05,P007,79.0,B,South,85.72,13.97,3.0,2864.0,385.0,,
2037-09-06,P002,103.0,C,East,64.22,8.43,5.0,3751.0,363.0,,
2037-09-07,P007,80.0,E,South,26.54,7.88,4.0,2246.0,18.0,,
2037-09-08,P014,64.0,D,South,55.72,26.07,5.0,1574.0,292.0,,
2037-09-09,P015,68.0,A,East,56.46,24.93,3.0,4794.0,336.0,,
2037-09-10,P016,67.0,B,East,39.23,14.93,3.0,3765.0,84.0,,
2037-09-11,P008,54.0,E,North,48.17,13.28,4.0,549.0,442.0,,
2037-09-12,P016,69.0,C,East,88.5,17.86,3.0,1234.0,171.0,,
2037-09-13,P007,79.0,A,South,56.61,23.16,2.0,213.0,402.0,,
2037-09-14,P011,59.0,A,West,73.43,31.81,5.0,4496.0,188.0,,
2037-09-15,P004,82.0,B,East,54.62,25.95,3.0,325.0,43.0,,
2037-09-16,P018,77.0,E,East,65.57,21.54,3.0,1675.0,460.0,,
2037-09-17,P013,65.0,C,West,18.33,2.31,3.0,3779.0,273.0,,
2037-09-18,P017,71.0,C,North,93.82,9.33,1.0,1163.0,261.0,,
2037-09-19,P012,88.0,C,West,49.23,8.54,2.0,2062.0,391.0,,
2037-09-20,P018,79.0,C,West,77.35,11.69,5.0,4146.0,115.0,,
2037-09-21,P010,72.0,B,East,70.04,32.88,1.0,4346.0,405.0,,
2037-09-22,P007,70.0,B,North,81.93,20.78,5.0,4208.0,296.0,,
2037-09-23,P012,73.0,E,North,13.14,2.98,4.0,4889.0,422.0,,
2037-09-24,P012,67.0,D,West,94.18,28.97,1.0,997.0,60.0,,
2037-09-25,P013,51.0,B,South,84.68,19.81,2.0,4459.0,496.0,,
2037-09-26,P001,92.0,C,South,85.04,31.03,3.0,4962.0,204.0,,
2037-09-27,P007,74.0,E,South,52.04,13.1,4.0,1215.0,111.0,,
2037-09-28,P016,76.0,C,East,81.67,21.24,4.0,4997.0,450.0,,
2037-09-29,P016,71.0,B,East,61.77,24.32,5.0,3820.0,360.0,,
2037-09-30,P016,65.0,E,South,55.31,24.66,1.0,2172.0,215.0,,
2037-10-01,P016,70.0,C,West,80.64,8.84,2.0,100.0,95.0,,
2037-10-02,P014,56.0,D,East,66.5,21.82,2.0,1547.0,357.0,,
2037-10-03,P011,95.0,A,North,16.94,0.97,3.0,756.0,384.0,,
2037-10-04,P019,60.0,A,West,38.31,6.69,2.0,2271.0,299.0,,
2037-10-05,P011,62.0,C,South,65.99,36.01,3.0,237.0,20.0,,
2037-10-06,P002,68.0,A,East,91.34,39.11,4.0,2181.0,476.0,,
2037-10-07,P007,85.0,D,East,93.97,20.47,2.0,1902.0,474.0,,
2037-10-08,P009,72.0,D,North,85.5,34.69,3.0,762.0,477.0,,
2037-10-09,P009,60.0,C,South,32.89,1.95,5.0,1886.0,302.0,,
2037-10-10,P014,85.0,D,South,52.6,16.85,1.0,1130.0,117.0,,
2037-10-11,P010,79.0,A,East,49.01,26.56,2.0,4808.0,231.0,,
2037-10-12,P016,77.0,C,South,49.48,31.16,2.0,857.0,301.0,,
2037-10-13,P018,79.0,A,North,14.48,6.35,2.0,733.0,319.0,,
2037-10-14,P001,96.0,D,West,25.63,4.8,3.0,807.0,224.0,,
2037-10-15,P002,94.0,D,South,23.79,1.9,4.0,4207.0,380.0,,
2037-10-16,P020,65.0,E,North,65.55,31.14,1.0,4832.0,317.0,,
2037-10-17,P004,88.0,B,East,47.06,24.55,2.0,3947.0,165.0,,
2037-10-18,P002,76.0,B,West,39.19,2.97,4.0,3371.0,151.0,,
2037-10-19,P004,77.0,C,North,49.95,12.74,4.0,4909.0,46.0,,
2037-10-20,P006,55.0,A,West,39.18,3.26,5.0,2325.0,359.0,,
2037-10-21,P004,70.0,B,West,78.17,48.64,2.0,2050.0,172.0,,
2037-10-22,P018,64.0,C,East,25.03,2.3,5.0,2334.0,232.0,,
2037-10-23,P005,80.0,D,East,15.05,6.58,5.0,2166.0,75.0,,
2037-10-24,P011,83.0,B,North,68.56,8.82,5.0,149.0,287.0,,
2037-10-25,P013,51.0,A,North,30.75,5.29,4.0,2606.0,479.0,,
2037-10-26,P003,72.0,E,North,67.9,23.96,3.0,3888.0,12.0,,
2037-10-27,P019,83.0,E,West,15.27,4.33,2.0,2975.0,244.0,,
2037-10-28,P020,70.0,B,East,32.24,20.19,1.0,3996.0,72.0,,
2037-10-29,P011,79.0,E,West,23.85,9.03,4.0,1820.0,359.0,,
2037-10-30,P011,76.0,C,South,36.16,4.75,1.0,1579.0,441.0,,
2037-10-31,P002,76.0,A,East,39.6,14.09,2.0,3944.0,180.0,,
2037-11-01,P015,69.0,D,North,54.57,22.56,5.0,1945.0,268.0,,
2037-11-02,P008,60.0,A,West,56.81,14.57,1.0,3484.0,20.0,,
2037-11-03,P002,61.0,D,East,66.71,19.42,2.0,158.0,432.0,,
2037-11-04,P008,79.0,E,North,39.85,3.11,5.0,3687.0,218.0,,
2037-11-05,P020,72.0,C,North,57.88,22.15,1.0,3779.0,186.0,,
2037-11-06,P015,71.0,D,South,99.11,5.59,5.0,591.0,198.0,,
2037-11-07,P016,68.0,E,East,28.96,3.97,4.0,999.0,69.0,,
2037-11-08,P013,69.0,D,North,23.74,9.79,4.0,3175.0,369.0,,
2037-11-09,P017,83.0,B,West,85.83,23.03,5.0,4371.0,223.0,,
2037-11-10,P014,69.0,A,East,46.93,12.45,1.0,2943.0,96.0,,
2037-11-11,P014,59.0,C,South,86.22,35.05,1.0,720.0,124.0,,
2037-11-12,P001,80.0,E,North,48.22,14.92,4.0,3071.0,223.0,,
2037-11-13,P001,70.0,C,North,11.95,4.31,1.0,2789.0,243.0,,
2037-11-14,P003,72.0,A,East,43.74,2.98,3.0,1133.0,116.0,,
2037-11-15,P015,88.0,D,East,64.91,21.92,1.0,1566.0,312.0,,
2037-11-16,P005,72.0,D,East,50.28,11.24,1.0,1458.0,117.0,,
2037-11-17,P005,75.0,C,South,51.34,4.79,1.0,1247.0,117.0,,
2037-11-18,P004,60.0,D,West,99.85,29.38,1.0,3713.0,137.0,,
2037-11-19,P014,70.0,D,South,58.97,13.0,1.0,2676.0,308.0,,
2037-11-20,P020,78.0,D,North,72.72,14.64,2.0,2982.0,227.0,,
2037-11-21,P007,57.0,B,East,74.89,40.69,1.0,1399.0,65.0,,
2037-11-22,P015,74.0,E,West,10.02,2.85,3.0,1984.0,334.0,,
2037-11-23,P011,73.0,E,South,59.72,22.49,2.0,1085.0,380.0,,
2037-11-24,P014,73.0,A,East,96.68,49.81,2.0,3660.0,329.0,,
2037-11-25,P006,82.0,D,East,77.57,22.89,4.0,1207.0,420.0,,
2037-11-26,P010,75.0,C,South,40.64,8.58,3.0,1779.0,469.0,,
2037-11-27,P007,87.0,D,West,42.81,3.29,4.0,1166.0,383.0,,
2037-11-28,P010,62.0,A,East,37.33,13.56,4.0,4341.0,390.0,,
2037-11-29,P014,73.0,D,North,66.72,15.67,3.0,1883.0,57.0,,
2037-11-30,P005,73.0,B,North,18.76,4.64,3.0,4882.0,325.0,,
2037-12-01,P001,61.0,A,East,36.1,13.74,1.0,2930.0,429.0,,
2037-12-02,P019,82.0,E,South,54.84,13.67,1.0,3458.0,415.0,,
2037-12-03,P008,95.0,E,West,58.17,21.45,4.0,782.0,127.0,,
2037-12-04,P019,72.0,B,East,64.67,26.61,3.0,2575.0,57.0,,
2037-12-05,P017,77.0,E,North,81.75,15.39,2.0,2102.0,104.0,,
2037-12-06,P019,73.0,B,West,24.69,8.77,3.0,131.0,380.0,,
2037-12-07,P016,65.0,E,West,30.25,10.54,4.0,947.0,250.0,,
2037-12-08,P004,54.0,E,East,88.51,22.89,4.0,243.0,78.0,,
2037-12-09,P008,65.0,D,South,84.8,3.24,3.0,3811.0,93.0,,
2037-12-10,P004,58.0,A,South,83.94,5.99,4.0,1102.0,491.0,,
2037-12-11,P013,89.0,E,South,28.78,13.46,3.0,2432.0,446.0,,
